"id","created_at","updated_at","app","payout"
"eeed500c-0f6f-4571-9602-e41001494344","2023-12-19 08:15:43.403124+00","2023-12-19 08:15:43.403141+00","BETIKA","1.69"
"db6fd475-d8bb-485f-bafc-977ffacbdb40","2023-12-19 08:15:23.32489+00","2023-12-19 08:15:23.324906+00","BETIKA","3.28"
"87ad84f5-9258-454a-8a0f-7b549945710c","2023-12-19 08:14:53.288951+00","2023-12-19 08:14:53.288967+00","BETIKA","1.86"
"a68ac89b-9f1d-4fc5-ab3c-bc34fbe307cf","2023-12-19 08:14:33.497043+00","2023-12-19 08:14:33.497059+00","BETIKA","1.54"
"314250df-14e5-4c59-8d7b-7ba52a205d43","2023-12-19 08:14:13.384374+00","2023-12-19 08:14:13.38439+00","BETIKA","1.65"
"12dda951-aea7-47e7-9282-7a600a24f143","2023-12-19 08:13:53.294083+00","2023-12-19 08:13:53.2941+00","BETIKA","1.59"
"c9a6037f-d79e-44d4-ac8a-7f31e006ca0a","2023-12-19 08:13:33.263498+00","2023-12-19 08:13:33.263514+00","BETIKA","2.87"
"ca9a82c4-ed81-4515-8b1d-c0496ec112e3","2023-12-19 08:13:13.333953+00","2023-12-19 08:13:13.33397+00","BETIKA","1.00"
"abf9ade9-4871-43ae-a1c0-95b0ca4342b1","2023-12-19 08:12:53.18212+00","2023-12-19 08:12:53.182136+00","BETIKA","19.08"
"3f3606b6-fbdf-434e-87aa-341766b50008","2023-12-19 08:12:03.352022+00","2023-12-19 08:12:03.352039+00","BETIKA","1.79"
"df957024-bc9f-46cb-8dc1-6097dd676e5c","2023-12-19 08:11:43.712903+00","2023-12-19 08:11:43.712923+00","BETIKA","1.13"
"46ae5806-b984-42cb-ad10-45045acfe4e4","2023-12-19 08:11:23.254188+00","2023-12-19 08:11:23.25421+00","BETIKA","3.14"
"dcc09372-a2e3-4977-9413-c508b2a67154","2023-12-19 08:10:53.382779+00","2023-12-19 08:10:53.382796+00","BETIKA","1.65"
"07a2b138-7b81-445c-9215-28976e011b68","2023-12-19 08:10:33.286745+00","2023-12-19 08:10:33.286763+00","BETIKA","4.67"
"40c501ea-3d65-4aa8-a581-a6040e2559cc","2023-12-19 08:10:03.564433+00","2023-12-19 08:10:03.564451+00","BETIKA","1.34"
"e6e72a25-13a0-4263-b0a7-6c120887ab00","2023-12-19 08:09:43.280799+00","2023-12-19 08:09:43.280816+00","BETIKA","1.17"
"df06b40f-1123-43ae-a3dc-39776c2a3501","2023-12-19 08:09:23.394521+00","2023-12-19 08:09:23.394538+00","BETIKA","1.06"
"44ed5382-f44d-4bb2-acc8-0d569a150b45","2023-12-19 08:09:13.777739+00","2023-12-19 08:09:13.777755+00","BETIKA","1.63"
"b42b57fb-9a90-488a-a195-3bdc487400b4","2023-12-19 08:08:53.331537+00","2023-12-19 08:08:53.331553+00","BETIKA","1.27"
"011283e8-14e7-4199-b992-40c137c63c8a","2023-12-19 08:08:34.507179+00","2023-12-19 08:08:34.507195+00","BETIKA","2.43"
"625f7adf-986f-413c-86e0-1128a025d653","2023-12-19 08:08:13.230923+00","2023-12-19 08:08:13.230938+00","BETIKA","2.81"
"db596a1b-4239-41b7-9e3e-a1eff0e7bede","2023-12-19 08:07:43.285508+00","2023-12-19 08:07:43.285525+00","BETIKA","1.29"
"db8ebcee-6fae-44cb-b752-90a91c51aef2","2023-12-19 08:07:23.334373+00","2023-12-19 08:07:23.334391+00","BETIKA","1.47"
"fc9c1aa0-b264-47f5-b0b3-2320a52314c8","2023-12-19 08:07:03.344273+00","2023-12-19 08:07:03.344291+00","BETIKA","140.76"
"e2aeeb47-a8c6-4024-958d-11685325be8a","2023-12-19 08:05:54.317956+00","2023-12-19 08:05:54.317973+00","BETIKA","72.81"
"a56c4d53-bd39-4e3f-98aa-012fa6ff465c","2023-12-19 08:04:43.588948+00","2023-12-19 08:04:43.588965+00","BETIKA","26.06"
"44982359-46c7-4723-ba61-d9e365067314","2023-12-19 08:03:43.441956+00","2023-12-19 08:03:43.441973+00","BETIKA","1.35"
"09e1c3c0-b4dc-459e-8e70-e0d330cf45c2","2023-12-19 08:03:33.605555+00","2023-12-19 08:03:33.605578+00","BETIKA","1.07"
"26ea412a-2c45-4b88-8d13-ef5e659fcc5d","2023-12-19 08:03:13.431347+00","2023-12-19 08:03:13.431364+00","BETIKA","2.61"
"0d2b6744-7af1-44e8-bcb4-7dd802c2a853","2023-12-19 08:02:43.512548+00","2023-12-19 08:02:43.512563+00","BETIKA","2.65"
"2e073501-f2b0-4eb1-8b56-fbf08b995238","2023-12-19 08:02:23.651842+00","2023-12-19 08:02:23.651858+00","BETIKA","1.66"
"d58c3b4e-03f9-429e-9d83-99ddccab5544","2023-12-19 08:02:03.578492+00","2023-12-19 08:02:03.578508+00","BETIKA","1.14"
"cc3b5772-a303-4f35-97d7-f38e209ee372","2023-12-19 08:01:43.449928+00","2023-12-19 08:01:43.449949+00","BETIKA","1.38"
"4eda755b-75c4-4943-81fb-e8d394e04092","2023-12-19 08:01:23.261372+00","2023-12-19 08:01:23.26139+00","BETIKA","17.52"
"3dfec389-dc11-4692-8283-9fafa43c4ba1","2023-12-19 08:00:34.589744+00","2023-12-19 08:00:34.589766+00","BETIKA","2.30"
"1d9afee1-63c1-4898-b5a6-d691318227e2","2023-12-19 07:59:53.476299+00","2023-12-19 07:59:53.476317+00","BETIKA","1.42"
"3f607091-8867-4797-abc5-40788cf7e9ac","2023-12-19 07:59:43.4191+00","2023-12-19 07:59:43.419119+00","BETIKA","1.03"
"43bad4f4-0706-4069-8b12-e965b52c7c6a","2023-12-19 07:59:23.690384+00","2023-12-19 07:59:23.690399+00","BETIKA","1.37"
"db647cb2-ec4d-4c34-b738-310d28c9e83e","2023-12-19 07:59:03.270473+00","2023-12-19 07:59:03.27049+00","BETIKA","4.12"
"4092708d-8363-43ad-a9b0-10e97ee58a05","2023-12-19 07:58:33.363759+00","2023-12-19 07:58:33.363775+00","BETIKA","2.12"
"18e91fb1-9590-453b-92af-0ebdecab99ab","2023-12-19 07:58:04.668539+00","2023-12-19 07:58:04.668559+00","BETIKA","3.55"
"8272cf7d-e715-47aa-87ee-16ed388599fd","2023-12-19 07:57:33.557873+00","2023-12-19 07:57:33.557889+00","BETIKA","1.28"
"3287e084-edf0-458d-914e-d8dcb8ef9755","2023-12-19 07:57:23.519535+00","2023-12-19 07:57:23.51955+00","BETIKA","32.57"
"4986ea92-26f8-436d-bdb4-b29bc66bd60a","2023-12-19 07:56:23.272776+00","2023-12-19 07:56:23.272793+00","BETIKA","10.16"
"bd413ead-add1-4ecb-9057-2a8821107626","2023-12-19 07:55:43.253772+00","2023-12-19 07:55:43.253794+00","BETIKA","2.85"
"b177a0a9-5bba-4237-ab28-6eabaeea89f1","2023-12-19 07:55:13.292617+00","2023-12-19 07:55:13.292633+00","BETIKA","1.07"
"69cb3e96-a905-42e1-864d-173694610b07","2023-12-19 07:54:53.227259+00","2023-12-19 07:54:53.227274+00","BETIKA","1.76"
"e9b356d5-e806-4a64-ba5a-88561f88c106","2023-12-19 07:54:33.243591+00","2023-12-19 07:54:33.243611+00","BETIKA","1.77"
"92e360c8-d87f-4c96-a741-4bd310d7ec97","2023-12-19 07:54:14.492683+00","2023-12-19 07:54:14.492699+00","BETIKA","5.75"
"9a1873c5-d1aa-4500-ab6f-32f429228ac8","2023-12-19 07:53:43.189557+00","2023-12-19 07:53:43.189573+00","BETIKA","1.37"
"ea8a4787-2891-43da-8ccb-6ae3b35e7403","2023-12-19 07:53:23.29417+00","2023-12-19 07:53:23.294186+00","BETIKA","2.04"
"9efb0524-aee0-4bcc-a462-c52f2dc86197","2023-12-19 07:52:53.280172+00","2023-12-19 07:52:53.280188+00","BETIKA","1.96"
"a8a6cccb-4ff0-4d33-be22-eef95f774d84","2023-12-19 07:52:33.296355+00","2023-12-19 07:52:33.296371+00","BETIKA","7.38"
"e2f3bbab-6a3e-4bc2-8f43-73b744305ea8","2023-12-19 07:51:53.244326+00","2023-12-19 07:51:53.244347+00","BETIKA","4.11"
"e2277b1d-bc69-45ec-862f-f215b9fcf18d","2023-12-19 07:51:23.151835+00","2023-12-19 07:51:23.15185+00","BETIKA","2.27"
"797422a8-6766-4ef3-820b-a06b103f6095","2023-12-19 07:50:53.401675+00","2023-12-19 07:50:53.401695+00","BETIKA","1.83"
"a268aa28-d614-41af-b99d-54fae1d9d07e","2023-12-19 07:50:34.205573+00","2023-12-19 07:50:34.205589+00","BETIKA","3.90"
"7065873e-645e-4c8a-bc8d-c6bd0abc8067","2023-12-19 07:50:03.24664+00","2023-12-19 07:50:03.246657+00","BETIKA","11.14"
"c70f73f0-efb9-4234-ac37-3da8c5c689e1","2023-12-19 07:49:23.338328+00","2023-12-19 07:49:23.338344+00","BETIKA","1.28"
"cef3313e-213a-4e29-b747-897c6c70a269","2023-12-19 07:49:03.296314+00","2023-12-19 07:49:03.29633+00","BETIKA","63.50"
"31fcc0db-1ec6-477d-8104-42918b3a43a3","2023-12-19 07:48:03.569108+00","2023-12-19 07:48:03.569124+00","BETIKA","1.53"
"ee64d2fd-99d5-4f7b-b76e-f1b4f892d267","2023-12-19 07:47:43.222544+00","2023-12-19 07:47:43.222559+00","BETIKA","2.83"
"76ecd838-07f8-40ab-bb77-d52dead299fc","2023-12-19 07:47:23.385037+00","2023-12-19 07:47:23.385053+00","BETIKA","1.62"
"79e824fd-0f36-4e9b-a52f-24a3907fd05e","2023-12-19 07:46:53.328659+00","2023-12-19 07:46:53.328675+00","BETIKA","1.93"
"f0880f0b-bb59-421a-a17f-b5fb9aac3abc","2023-12-19 07:46:33.662108+00","2023-12-19 07:46:33.662123+00","BETIKA","28.32"
"2b18f336-c1ca-4bc9-8024-c223eacfee59","2023-12-19 07:45:44.040362+00","2023-12-19 07:45:44.040378+00","BETIKA","3.27"
"467dd5ae-52b3-486f-b9ff-2d03e9a38dd7","2023-12-19 07:45:13.393253+00","2023-12-19 07:45:13.39327+00","BETIKA","1.65"
"1371e247-a780-40d7-88c3-553e7f181a01","2023-12-19 07:44:53.25828+00","2023-12-19 07:44:53.258296+00","BETIKA","87.24"
"27c67473-830d-4949-b010-f566624648d5","2023-12-19 07:43:43.321391+00","2023-12-19 07:43:43.321407+00","BETIKA","1.97"
"0f5e97ce-356f-4153-b8d5-d7f5d2bd3ce5","2023-12-19 07:43:23.216021+00","2023-12-19 07:43:23.216038+00","BETIKA","7.53"
"e44b9819-8096-4a25-8897-34fbee919f7d","2023-12-19 07:42:43.465116+00","2023-12-19 07:42:43.465134+00","BETIKA","1.42"
"823d15e4-caa2-4bc0-87f0-d67ee1b8a829","2023-12-19 07:42:33.305117+00","2023-12-19 07:42:33.305132+00","BETIKA","1.39"
"c988b1ec-879d-415e-8f76-232c165e39bb","2023-12-19 07:42:14.274821+00","2023-12-19 07:42:14.274836+00","BETIKA","1.06"
"8d6b0c08-2bcf-4f4c-a7f2-b6bd2769c295","2023-12-19 07:42:06.055216+00","2023-12-19 07:42:06.055232+00","BETIKA","1.37"
"9b1c4339-75d3-45dd-8be4-62d7f885931d","2023-12-19 07:41:43.269327+00","2023-12-19 07:41:43.269342+00","BETIKA","4.74"
"7a733d33-f14e-4a81-8d8a-15f0f4b342e5","2023-12-19 07:41:13.391869+00","2023-12-19 07:41:13.391884+00","BETIKA","1.96"
"4975e188-f791-4186-9f55-8df2786cd638","2023-12-19 07:40:54.265204+00","2023-12-19 07:40:54.265219+00","BETIKA","2.22"
"c255c936-2428-4d18-bf2e-abd95caa06b0","2023-12-19 07:40:23.212605+00","2023-12-19 07:40:23.212622+00","BETIKA","1.21"
"afbbd222-a060-4d8c-854c-c0efa7b1a38a","2023-12-19 07:40:13.251497+00","2023-12-19 07:40:13.251515+00","BETIKA","1.02"
"8e4af90c-b897-4a52-a350-f745011d0e9a","2023-12-19 07:39:53.618786+00","2023-12-19 07:39:53.618801+00","BETIKA","1.00"
"bed15dd7-5dd3-468d-955a-ac354dea162a","2023-12-19 07:39:33.601217+00","2023-12-19 07:39:33.601233+00","BETIKA","6.15"
"96ca7a81-acae-43b4-8faf-4bd538b02984","2023-12-19 07:38:54.556502+00","2023-12-19 07:38:54.556518+00","BETIKA","4.16"
"aca035a5-f160-488d-a3a9-5295ad702c62","2023-12-19 07:38:33.369533+00","2023-12-19 07:38:33.369548+00","BETIKA","1.37"
"6a4dce2a-576b-4c84-8b98-3d398d3baecb","2023-12-19 07:38:13.237236+00","2023-12-19 07:38:13.237253+00","BETIKA","1.88"
"134c8226-39dd-44f3-96c0-2dcd86cd40c0","2023-12-19 07:37:53.383437+00","2023-12-19 07:37:53.383454+00","BETIKA","1.44"
"b2e9be31-3af5-4c47-a9aa-6b07eb71dd50","2023-12-19 07:37:33.240496+00","2023-12-19 07:37:33.240512+00","BETIKA","4.59"
"8e960097-ab23-488f-a568-b696475f341b","2023-12-19 07:37:04.989454+00","2023-12-19 07:37:04.989473+00","BETIKA","2.30"
"7346d2a4-bbf4-45de-a989-a548d2fc1174","2023-12-19 07:36:33.430363+00","2023-12-19 07:36:33.430383+00","BETIKA","1.40"
"1b29a496-ddbf-40a9-8e52-405fe97aa3d5","2023-12-19 07:36:24.415971+00","2023-12-19 07:36:24.415994+00","BETIKA","1.75"
"7b77ed89-245b-40b3-9b3b-6f90147bac4f","2023-12-19 07:36:03.347184+00","2023-12-19 07:36:03.3472+00","BETIKA","6.62"
"bd9e2387-9ba5-4314-abed-35c20c881156","2023-12-19 07:35:23.328867+00","2023-12-19 07:35:23.328884+00","BETIKA","1.14"
"3410c148-d784-4198-90b8-069b5f7e5d71","2023-12-19 07:35:04.012767+00","2023-12-19 07:35:04.012786+00","BETIKA","1.09"
"2fa5e321-6d16-41b4-abc5-a01fb024f464","2023-12-19 07:34:54.066116+00","2023-12-19 07:34:54.066133+00","BETIKA","26.68"
"c6e2b3de-c514-4ac0-b816-4ba86fd66636","2023-12-19 07:33:54.414752+00","2023-12-19 07:33:54.414768+00","BETIKA","28.88"
"1511f7c2-fc37-46f7-9baa-513fb47c6203","2023-12-19 07:33:03.44444+00","2023-12-19 07:33:03.444458+00","BETIKA","2.31"
"293353a4-de63-40d1-91d6-7d3895a1c27e","2023-12-19 07:32:43.298134+00","2023-12-19 07:32:43.298149+00","BETIKA","1.15"
"f77052d3-e23c-41b7-8183-ceb753f3471f","2023-12-19 07:32:24.380611+00","2023-12-19 07:32:24.380627+00","BETIKA","1.01"
"d023fa2e-acca-4a79-b937-2462a018fa99","2023-12-19 07:32:13.335995+00","2023-12-19 07:32:13.336012+00","BETIKA","2.33"
"42f64530-89d2-47d0-badb-60359a6df6de","2023-12-19 07:31:43.196304+00","2023-12-19 07:31:43.196321+00","BETIKA","1.00"
"46622174-d61e-4b4f-b720-564155fd4a09","2023-12-19 07:31:33.29532+00","2023-12-19 07:31:33.295336+00","BETIKA","40.55"
"6092925c-9249-4a8d-97b0-e2874a538b18","2023-12-19 07:30:33.263536+00","2023-12-19 07:30:33.263552+00","BETIKA","2.57"
"8f7ea00a-3a52-497c-b5d9-6d61a9724724","2023-12-19 07:30:03.69432+00","2023-12-19 07:30:03.694335+00","BETIKA","6.83"
"875a0baa-3495-42f7-a883-566d62996ec0","2023-12-19 07:29:33.312157+00","2023-12-19 07:29:33.312172+00","BETIKA","2.25"
"d9b579f1-43c0-40a1-9399-fc9cb7d9c1a8","2023-12-19 07:29:14.246235+00","2023-12-19 07:29:14.246252+00","BETIKA","2.56"
"8c6e0b44-c344-4e50-861c-fabba53c1d5f","2023-12-19 07:28:43.231763+00","2023-12-19 07:28:43.231779+00","BETIKA","11.24"
"bc9a7db9-5750-49f7-b80d-241b986cb8e2","2023-12-19 07:28:04.204941+00","2023-12-19 07:28:04.204958+00","BETIKA","1.44"
"1eb14f40-477a-45f6-bb08-83e539b9b13d","2023-12-19 07:27:43.357212+00","2023-12-19 07:27:43.357234+00","BETIKA","1.74"
"e7fc2d65-5196-4d6b-9cc9-822be41a0b7f","2023-12-19 07:27:23.507316+00","2023-12-19 07:27:23.507333+00","BETIKA","1.17"
"981c69d1-3eb3-4497-b457-964939d0e312","2023-12-19 07:27:13.349965+00","2023-12-19 07:27:13.349986+00","BETIKA","1.04"
"aa90a0c3-93df-4956-9615-11cd803d5507","2023-12-19 07:26:53.311451+00","2023-12-19 07:26:53.311467+00","BETIKA","1.14"
"22ddc907-eab6-4fed-b489-2171c0c3ad30","2023-12-19 07:26:43.268088+00","2023-12-19 07:26:43.268104+00","BETIKA","6.36"
"527463d5-7fa7-4e36-a871-9c8ca81c16dc","2023-12-19 07:26:13.231499+00","2023-12-19 07:26:13.231515+00","BETIKA","9.97"
"0219f778-65bf-4898-b803-9a1172ecace2","2023-12-19 07:25:24.023002+00","2023-12-19 07:25:24.023018+00","BETIKA","6.04"
"4a7776cf-99ab-4c88-a9b8-c0392c7b6ca2","2023-12-19 07:24:53.178324+00","2023-12-19 07:24:53.178339+00","BETIKA","1.35"
"d9e16029-2363-4f57-8a0e-31032d64b1eb","2023-12-19 07:24:33.335148+00","2023-12-19 07:24:33.335168+00","BETIKA","2.51"
"81214505-3cd9-4306-a44f-381132a292ac","2023-12-19 07:24:13.976961+00","2023-12-19 07:24:13.976978+00","BETIKA","1.56"
"7cf648db-0774-4bfc-8403-59e2635889eb","2023-12-19 07:23:53.262846+00","2023-12-19 07:23:53.262862+00","BETIKA","1.42"
"83f013de-bef5-4c26-bb9b-b8ff276cc19e","2023-12-19 07:23:33.280546+00","2023-12-19 07:23:33.280562+00","BETIKA","6.20"
"6fb57f6c-8883-4cf8-88b4-56792bfa274b","2023-12-19 07:23:03.973632+00","2023-12-19 07:23:03.97365+00","BETIKA","1.39"
"eee45fe3-6aa4-4290-a177-31e25910d8be","2023-12-19 07:22:43.975335+00","2023-12-19 07:22:43.975353+00","BETIKA","1.05"
"0f369468-8554-4cfb-9468-3a4999f8ea56","2023-12-19 07:22:33.169629+00","2023-12-19 07:22:33.169645+00","BETIKA","4.69"
"c86fd2f5-39af-45f3-9060-a3f9dbc01421","2023-12-19 07:22:03.915827+00","2023-12-19 07:22:03.915842+00","BETIKA","2.49"
"5df9ff70-c85d-407b-97ee-bff8d74fbc44","2023-12-19 07:21:43.20424+00","2023-12-19 07:21:43.204262+00","BETIKA","1.00"
"98836997-40f6-4837-ab1f-9e5422782d5c","2023-12-19 07:21:23.244294+00","2023-12-19 07:21:23.24431+00","BETIKA","1.43"
"08c04d98-1e0c-488f-b40c-b4b0ef85e6b7","2023-12-19 07:21:03.847622+00","2023-12-19 07:21:03.847638+00","BETIKA","1.78"
"35513b54-a6fa-4a3d-af2b-7e1ae85154d8","2023-12-19 07:20:43.174795+00","2023-12-19 07:20:43.174813+00","BETIKA","6.27"
"a9296e1a-e0f9-43a7-b224-65c406576cda","2023-12-19 07:20:13.219376+00","2023-12-19 07:20:13.219392+00","BETIKA","1.20"
"44b5921c-3e90-46c0-9866-d3ecc4e75d61","2023-12-19 07:19:53.231518+00","2023-12-19 07:19:53.231536+00","BETIKA","1.64"
"15ba586a-d868-4943-9a78-8b6ad048a3bf","2023-12-19 07:19:44.226229+00","2023-12-19 07:19:44.226245+00","BETIKA","1.21"
"57e18d47-02fd-4882-bb48-fe09807f3f67","2023-12-19 07:19:24.44059+00","2023-12-19 07:19:24.440606+00","BETIKA","1.81"
"e8260be8-1794-46a6-9bda-20bea9b1555c","2023-12-19 07:19:03.741299+00","2023-12-19 07:19:03.741314+00","BETIKA","1.19"
"192c78fd-91d5-478e-97d5-b14ce7c557b7","2023-12-19 07:18:54.371593+00","2023-12-19 07:18:54.371609+00","BETIKA","1.03"
"ce7cc90a-9b18-463f-bce8-1d954bb516ea","2023-12-19 07:18:33.311006+00","2023-12-19 07:18:33.311021+00","BETIKA","1.86"
"bf4b9af5-5976-4124-b4ed-5011edc14d61","2023-12-19 07:18:15.088547+00","2023-12-19 07:18:15.088564+00","BETIKA","1.00"
"454753cb-138f-4a7a-b6a3-08077217e85c","2023-12-19 07:17:53.947582+00","2023-12-19 07:17:53.947599+00","BETIKA","1.52"
"13e48abf-c5da-4e14-95c8-3ad4a900a6ae","2023-12-19 07:17:33.23311+00","2023-12-19 07:17:33.233127+00","BETIKA","2.00"
"5bce012a-12d6-4f2c-8696-440742752312","2023-12-19 07:17:14.207301+00","2023-12-19 07:17:14.207316+00","BETIKA","2.10"
"018bf49b-6d06-4481-bbb3-bd545d469df7","2023-12-19 07:16:43.822858+00","2023-12-19 07:16:43.822874+00","BETIKA","1.06"
"d68d68b2-e24c-41c0-8139-d91703a21958","2023-12-19 07:16:33.403675+00","2023-12-19 07:16:33.40369+00","BETIKA","1.54"
"6040c937-f7c3-4be3-b65f-3d3c176bade1","2023-12-19 07:16:03.79043+00","2023-12-19 07:16:03.790446+00","BETIKA","6.43"
"7bd946b4-67aa-44cb-968b-041a15c9a87a","2023-12-19 07:15:23.402717+00","2023-12-19 07:15:23.402732+00","BETIKA","1.18"
"56fe2471-4a01-4543-9ce5-61dc6cd04f15","2023-12-19 07:15:13.246375+00","2023-12-19 07:15:13.246392+00","BETIKA","2.22"
"c0c6dfe6-f93f-4118-9446-728898cdb049","2023-12-19 07:14:43.727121+00","2023-12-19 07:14:43.727142+00","BETIKA","1.93"
"c91b90ae-9f05-410d-b909-85933380b152","2023-12-19 07:14:14.504086+00","2023-12-19 07:14:14.504102+00","BETIKA","2.61"
"01e3b6e6-45e8-4c68-a718-b316be90b411","2023-12-19 07:13:53.279768+00","2023-12-19 07:13:53.279783+00","BETIKA","1.31"
"36720054-7e62-40ee-80db-fe42755af761","2023-12-19 07:13:33.392121+00","2023-12-19 07:13:33.392138+00","BETIKA","7.60"
"7a3100f7-a4fa-4144-8378-415fb7c2e782","2023-12-19 07:12:54.287697+00","2023-12-19 07:12:54.287713+00","BETIKA","3.17"
"82cee4f1-93ee-4c68-8258-dded07eafcfd","2023-12-19 07:12:33.227468+00","2023-12-19 07:12:33.227487+00","BETIKA","2.79"
"9d62bc1e-7c41-447e-abcb-234afa1d6421","2023-12-19 07:12:03.857191+00","2023-12-19 07:12:03.857207+00","BETIKA","17.54"
"1682affb-76e8-47dc-9911-4bf1dd06d607","2023-12-19 07:11:13.662507+00","2023-12-19 07:11:13.662525+00","BETIKA","1.83"
"62fd5826-83f7-4cf5-ae95-b1a2dc9c0ffd","2023-12-19 07:10:53.285871+00","2023-12-19 07:10:53.285886+00","BETIKA","1.24"
"02ddd2c9-6951-4a69-a162-7010720df509","2023-12-19 07:10:33.325317+00","2023-12-19 07:10:33.325335+00","BETIKA","1.74"
"a9fa065a-f199-4a84-984c-747be20eb247","2023-12-19 07:10:13.45655+00","2023-12-19 07:10:13.456572+00","BETIKA","4.22"
"d2c1f3a4-cdbc-4335-8e40-62afaa945176","2023-12-19 07:09:44.330085+00","2023-12-19 07:09:44.330104+00","BETIKA","4.55"
"059c554a-c5b7-489b-99a1-16d0925fa0e5","2023-12-19 07:09:13.327343+00","2023-12-19 07:09:13.327359+00","BETIKA","13.31"
"7023928b-80c5-4df1-b221-21a5063eb8ac","2023-12-19 07:08:33.222245+00","2023-12-19 07:08:33.222262+00","BETIKA","1.42"
"9832d73e-24bf-4ea6-81b3-fe1aa9425368","2023-12-19 07:08:13.261367+00","2023-12-19 07:08:13.261385+00","BETIKA","9.48"
"14085b9b-0f62-4fcb-93a1-51b0e995272a","2023-12-19 07:07:23.167479+00","2023-12-19 07:07:23.167494+00","BETIKA","11.76"
"b8d154b2-2114-4777-85bd-3088e317e7e5","2023-12-19 07:06:44.291275+00","2023-12-19 07:06:44.291291+00","BETIKA","1.31"
"2418af28-4997-4c82-ab33-2738f7f2bf9a","2023-12-19 07:06:34.431523+00","2023-12-19 07:06:34.431539+00","BETIKA","1.01"
"353c757f-15f4-4477-9928-44ac82669f98","2023-12-19 07:06:13.385987+00","2023-12-19 07:06:13.386016+00","BETIKA","1.07"
"234cbf6f-d433-4c00-b7bd-b50b26f773db","2023-12-19 07:06:03.347765+00","2023-12-19 07:06:03.347782+00","BETIKA","1.70"
"76d85eed-d6e9-4985-8fc6-e453ba357419","2023-12-19 07:05:43.292537+00","2023-12-19 07:05:43.292555+00","BETIKA","3.33"
"6be328a9-64ca-4be0-8507-3b59546a1383","2023-12-19 07:05:13.32973+00","2023-12-19 07:05:13.329747+00","BETIKA","1.26"
"86889f56-0005-4ed7-9666-7e46adecf78e","2023-12-19 07:04:53.392612+00","2023-12-19 07:04:53.392628+00","BETIKA","4.50"
"1aec2230-624c-4c89-8e32-78da8864759a","2023-12-19 07:04:23.207886+00","2023-12-19 07:04:23.207903+00","BETIKA","4.73"
"d114880c-765c-4fd2-9b0a-d0c8842044bb","2023-12-19 07:03:53.238605+00","2023-12-19 07:03:53.23862+00","BETIKA","1.70"
"512a329c-8383-4b63-bea4-a77aef885853","2023-12-19 07:03:33.781162+00","2023-12-19 07:03:33.781179+00","BETIKA","2.13"
"77362a18-3210-4850-90b5-4acd25da28c3","2023-12-19 07:03:03.205375+00","2023-12-19 07:03:03.205391+00","BETIKA","11.73"
"705bde84-1085-4c03-a03b-553a14cc6403","2023-12-19 07:02:24.328729+00","2023-12-19 07:02:24.328746+00","BETIKA","4.82"
"8d7c3231-2439-410e-8cdc-04c0bd1f6018","2023-12-19 07:01:53.268126+00","2023-12-19 07:01:53.268143+00","BETIKA","1.55"
"24816554-810f-4da6-bc3f-a00ed9887935","2023-12-19 07:01:33.217378+00","2023-12-19 07:01:33.217394+00","BETIKA","2.12"
"f41b99f3-ceae-4f7e-94d7-0d9a25511403","2023-12-19 07:01:03.385597+00","2023-12-19 07:01:03.385614+00","BETIKA","5.37"
"086cf07e-83e3-4ef8-bd8e-ba73a2f1c5f9","2023-12-19 07:00:34.52136+00","2023-12-19 07:00:34.521376+00","BETIKA","7.58"
"7f36b03f-7ce7-44f1-b1f7-7fe9542d02fd","2023-12-19 06:59:53.228713+00","2023-12-19 06:59:53.228734+00","BETIKA","1.60"
"755bba8c-addf-49e1-9d5a-224090ddd5a6","2023-12-19 06:59:44.200676+00","2023-12-19 06:59:44.200694+00","BETIKA","1.13"
"97eb28a3-69ef-43c5-b57c-51a691f9c480","2023-12-19 06:59:23.246845+00","2023-12-19 06:59:23.246861+00","BETIKA","1.71"
"abc29c69-7e02-4d4a-8b73-a342616fd7f9","2023-12-19 06:58:53.392359+00","2023-12-19 06:58:53.392374+00","BETIKA","2.38"
"24cbd0b8-aa4f-43b7-925f-57015892a4d6","2023-12-19 06:58:33.193539+00","2023-12-19 06:58:33.193557+00","BETIKA","8.28"
"7548a458-4564-49c7-8b03-6a35627cb1d9","2023-12-19 06:57:53.445338+00","2023-12-19 06:57:53.445354+00","BETIKA","2.95"
"2c56d958-89fb-4708-936d-1de0906cbe4f","2023-12-19 06:57:33.63314+00","2023-12-19 06:57:33.633156+00","BETIKA","2.55"
"7463f0dd-f5a4-432e-9238-ddfe83d9d0c1","2023-12-19 06:57:03.799863+00","2023-12-19 06:57:03.799885+00","BETIKA","1.51"
"ae9dc590-b6c2-464e-8f79-29b7fd8394d4","2023-12-19 06:56:44.264919+00","2023-12-19 06:56:44.264935+00","BETIKA","1.11"
"3713f020-4f1c-4a72-834e-804a0997a5b9","2023-12-19 06:56:33.175678+00","2023-12-19 06:56:33.175694+00","BETIKA","1.11"
"514be528-d7dc-4e67-be9c-db73255e963c","2023-12-19 06:56:13.183353+00","2023-12-19 06:56:13.183374+00","BETIKA","1.63"
"333473a3-58f4-4d4f-bed0-0b2c3eb45c1e","2023-12-19 06:55:53.167025+00","2023-12-19 06:55:53.167041+00","BETIKA","1.32"
"6d8cc5c2-0a62-41a3-aa5f-88d1d6d5ec12","2023-12-19 06:55:44.267994+00","2023-12-19 06:55:44.268014+00","BETIKA","5.14"
